fold,population,householdsize,racepctblack,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,PctIlleg,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,ViolentCrimesPerPop
6,0.08,0.45,0.01,0.5,0.09,1,0.25,0.47,0.38,0.62,0.57,0.3,0.59,0.28,0.25,0.24,0.12,0.19,0.05,0.28,0.32,0.36,0.3,0.29,0.5,0.49,0.59,0.46,0.37,0.3,0.46,0.13,0.41,0.52,0.22,0.67,0.06,0.46,0.5,0.05,0.85,0.6,0.3,0.1,0.08,0.08,0.07,0.15,0.16,0.18,0.15,0.37,0.13,0.28,0.05,0.19,0.04,0.81,0.63,0.76,0.69,0.077696852,0.131821246,0.193508978,0.683428393,0.06381337,0.518758395,0.632179205,0.070596429,0.04303397,0.261624591,0.527602193,-0.118021349,0.462808684,0.386083443,0.21,0.06,0.63422311,0.11422242,0.702205782,0.046487927,0.451136037,0.22981672,0.13
6,0.14112486,0.65,0.04,0.24,0.080849246,0.9747528,0.13,0.59,0.38,0.71,0.39,0.13,0.35,0.33,0.14,0.13,0.08,0.32,0.02,0.88,0.28,0.29,0.59,0.24,0.43,0.24,0.68,0.35,0.45,0.09,1,0.12,0.36,0.45,0.37,0.2,0.22,0.66,0.537159705,0.01,0.84,0.2,0.2,0.479505222,0.11,0.1,0.1,0.17,0.24,0.3,0.21,0.76,0.27,0.25,0.01,-0.219645013,0.09,0.77,0.2,0.831163818,0.79,0.223318027,0.282424473,0.196960453,0.523134611,0.377838215,0.867037903,0.468851759,0.802611087,0.025604422,0.497255147,0.075154765,0.016536985,0.688629706,0.256655532,0.22,0.02,0.519275396,0.020508574,0.899217898,0.898666425,0.418406985,0.330630326,0.06
6,0.02,0.53,0.01,0.14,0.04,1,0.45,0.84,0.41,0.53,0.19,0.11,0.3,0.44,0.36,0.36,0.49,0.38,0.01,0.12,0.05,0.11,0.45,0.19,0.81,0.5,0.38,0.34,0.5,0.45,0.32,0.09,0.59,0.65,0.38,0.74,0.08,0.3,0.5,0.02,0.85,0.7,0.04,0.11,0.21,0.18,0.16,0.33,0.33,0.42,0.32,0.36,0.56,0.31,0.036985457,-0.089331217,0.1,0.4,0.47,0.42,0.59,0.029888695,-0.126118093,0.293806747,0.448135792,0.093797215,0.712590492,0.892032831,0.354246948,-0.044694791,0.076546316,0.459961066,0.133299726,0.670097629,0.48572512,0.09,0.17,0.225369742,-0.098150696,0.387755004,0.382537554,1.009296556,0.252865852,0.11
6,0.03,0.43,0.01,0.47,0.04,1,0.59,0.65,0.18,0.79,0.44,0.05,0.51,0.64,0.65,0.61,0.77,0.83,0.006282952,0.04,0.09,0.15,0.61,0.13,0.55,0.39,0.55,0.15,0.76,0.3,0.32,0.03,0.43,0.53,0.11,0.8,0.03,0.42,0.5,0.04,0.73,0.71,0.01,0.08,0.28,0.32,0.36,0.55,0.52,0.58,0.53,0.22,0.37,0.18,0.37025399,0.021771107,0.2,0.69,0.59,0.77,0.77,0.388026482,-0.065723292,0.170606457,0.168519135,0.074702769,0.506910638,0.751675834,-0.067125814,0.162577416,0.321675955,0.080215752,0.12004351,0.525141232,0.163221385,0.14,0.17,0.214647089,-0.031291769,0.981175701,-0.42833452,0.595690616,0.028915167,0.03
6,0.03,0.24,0.29,0.75,0.05,1,0.17,0.27,-0.021874509,0.43,0.73,0.2,0.57,0.16,0.24,0.27,0.16,0.28,0.04,0.45,0.49,0.57,0.18,0.34,0.36,0.1,0.38,0.31,0.23,0.85,0.46,0.47,0.24,0.2,0.32,0.42,0.36,0.9,0.567906539,0.16,0.15,0.45,0.26,0.17,0.13,0.12,0.12,0.35,0.32,0.33,0.32,0.66,0.63,0.36,0.165143905,0.05,0.61,0.13,0.39,0.57,0.38,0.109708102,0.088985643,-0.084947058,0.22596338,0.188333228,0.30109925,1.266975156,0.305018417,-0.001061742,0.035622246,0.079049269,0.275176228,0.583290464,0.368727889,0.43,0.12,0.233750256,0.191072318,0.609681643,0.847376291,0.480601527,0.142095526,0.69
6,0.04,0.55,0.24,0.19,0.06,1,0.48,0.8,0.34,0.54,0.25,0.1,0.35,0.47,0.41,0.42,0.33,0.41,0.01,0.09,0.12,0.2,0.47,0.25,0.73,0.29,0.39,0.29,0.53,0.39,0.29,0.15,0.6,0.62,0.53,0.63,0.15,0.27,0.5,0.04,0.75,0.62,0.05,0.1,0.18,0.18,0.2,0.38,0.41,0.45,0.42,0.48,0.37,0.17,-0.018930925,0.090557808,0.1,0.64,0.56,0.74,0.76,0.437358238,0.346677497,0.145871578,0.493574362,0.028792962,0.715010075,0.383472872,0.276274639,0.066818253,0.076492859,0.524922183,-0.011735842,0.281160744,0.224841489,0.26,0.05,-0.212141131,0.0241158,1.014131774,0.636999709,0.167237468,0.472217025,0.19
6,0.03,0.46,0.92,0.47,0.05,1,0.22,0.47,0.43,0.35,0.57,0.57,0.4,0.25,0.26,0.46,0.15,0.55,0.06,0.58,0.57,0.54,0.36,0.38,0.39,0.38,0.55,0.44,0.44,0.52,0.55,0.72,0.44,0.45,0.45,0.47,0.22,0.46,0.5,0.04,0.77,0.48,0.17,0.54,0.09,0.1,0.13,0.08,0.15,0.2,0.22,0.46,0.3,0.46,0.01,-0.031744333,0.04,0.79,0.6,0.75,0.71,0.429878253,0.140227151,0.174610724,0.324797253,0.265504182,1.263530178,0.797088962,0.115397104,-0.040685169,-0.097242276,0.399122465,0.243631034,0.510175694,0.176507101,0.17,0.07,0.039578287,0.295741189,0.551366235,0.415643579,0.891291446,0.09104292,0.69
6,0.01,0.76,0.05,0.26,0.194072,0.940075799,0.18,0.55,0.68,0.17,0.4,0.96,0.35,0.15,0.14,0.16,0.22,0.23,0.04,0.65,1,0.87,0.14,1,0.27,0.13,0.39,0.44,0.28,0.44,0.47,0.45,0.81,0.79,0.82,0.34,0.96,0.63,0.561176618,0.02,0.8,0.37,0.34,1,0.15,0.14,0.14,0.13,0.2,0.22,0.21,0.51,0.44,0.32,-0.075641246,0.02,0.71,0.6,0.55,0.79,0.78,0.046447538,0.156602783,0.14317971,0.526073558,0.052526214,0.527680005,0.491869117,0.346895775,0.101529299,0.48938077,0.099246836,-0.053534741,0.111687349,0.423460002,0.32,0.04,0.315921659,0.252631626,0.380928433,-0.650073998,0.849308426,0.347287533,0.41
6,0.01,0.54,0.02,0.28,0.02,1,0.89,0.74,0.15,0.83,0.35,0.02,0.4,0.88,0.76,0.75,0.88,0.63,-0.039054454,0.05,0.06,0.09,0.77,0.19,0.63,0.36,0.29,0.1,0.72,0.22,0.36,0.04,0.59,0.6,0.39,0.86,0.03,0.22,0.5,0.01,0.76,0.83,0.102550849,0.3,0.71,0.71,0.74,0.97,0.94,1,0.95,0.63,0.59,0.89,0.01,0.109482499,0.29,0.42,0.72,0.74,0.62,0.036669197,-0.118377046,0.144276587,0.5385697,-0.045414701,0.159917654,0.515998121,-0.054977797,0.065020632,0.407900217,-0.206910475,0.030788527,0.901199919,0.784067321,0.2,0.47,0.065669761,0.021906618,0.799630592,0.106271386,0.831613463,0.154400639,0.08
6,0.05,0.53,0.31,0.3,0.06,1,0.4,0.72,0.29,0.39,0.35,0.15,0.28,0.37,0.3,0.3,0.31,0.44,0.03,0.21,0.21,0.37,0.23,0.27,0.67,0.2,0.38,0.24,0.39,0.52,0.35,0.2,0.58,0.57,0.58,0.75,0.33,0.51,0.5,0.04,0.79,0.75,0.14,0.33,0.19,0.16,0.14,0.49,0.48,0.53,0.52,0.65,0.56,0.5,-0.09642045,0.232328991,0.6,0.25,0.45,0.41,0.51,0.12195097,0.239056902,0.281807479,0.529036105,0.084635967,0.698798579,0.825569843,0.272925864,0.188554452,0.134548011,0.214365996,0.207696672,0.504597793,0.450468669,0.11,0.05,0.019189057,0.217512826,0.812734728,-0.180768877,0.887430023,0.414409024,0.31
6,0.03,0.59,0.09,0.58,0.04,1,0.68,0.53,0.25,0.73,0.69,0.18,0.76,0.71,0.59,0.58,0.44,0.51,0.01,0.07,0.08,0.11,0.7,0.25,0.5,0.15,0.79,0.1,0.83,0.09,0.54,0.07,0.6,0.63,0.34,0.85,0.02,0.19,0.5,0.01,0.92,0.81,0.09,0.11,0.58,0.58,0.6,0.41,0.59,0.79,0.71,0.52,0.54,0.44,-0.146094622,0.396685918,0.22,0.82,0.84,0.7,0.85,0.076944296,0.224079578,-0.051460363,0.614655135,0.206171316,0.825831199,0.475800666,0.166417175,0.014481427,-0.262998521,0.136187931,0.015399678,0.671164141,0.308797565,0.16,0.58,0.394173918,-0.04599611,1.035446956,0.632339619,0.643762181,0.208069486,0.08
6,0.46,1,0.05,0.14,0.46,1,0.39,0.78,0.18,0.26,0.25,0.4,0.27,0.31,0.17,0.18,0.35,0.23,0.47,0.48,1,0.9,0.15,0.56,0.59,0.7,0.11,0.79,0.15,0.3,0.74,0.51,1,1,1,0.28,1,0.75,0.517619945,0.18,0.84,0.36,0.25,0.47,0.49,0.48,0.46,0.7,0.68,0.81,0.67,0.77,0.75,0.18,0.11,0.58,1,0.28,0.35,0.62,0.48,0.14,0.42,0.54,1,0.11,0.94,0.53,0.06,0.65,0.39,0.5,0.08,0.43,0.27,0.91,0.48,0.23,0.13,0.82,0.5,0.59,0.19,0.45
6,0.02,0.49,0.01,0.51,0.04,1,0.5,0.59,0.18,0.53,0.61,0.23,0.64,0.51,0.43,0.41,0.53,0.42,0.01,0.09,0.19,0.32,0.25,0.35,0.55,0.38,0.34,0.31,0.41,0.27,0.43,0.06,0.53,0.6,0.24,0.81,0.04,0.41,0.5,0.01,0.93,0.75,0.06,0.14,0.46,0.42,0.39,0.24,0.49,0.59,0.5,0.42,0.41,0.54,0.353421198,-0.146131524,0.14,0.93,0.93,0.81,0.93,0.273674149,0.090986398,-0.087695702,0.092882369,0.348723995,0.769418564,0.98055113,0.493800378,0.540806396,0.553178902,0.379454129,0.184021058,0.53403128,0.647418546,0.19,0.35,0.299677139,0.164431137,0.867634084,0.141871087,0.71712708,0.434507279,0.2
6,-0.027246799,0.41,0.405091148,0.42,-0.188334099,0.948101955,0.19,0.56,1,0.38,0.47,0.25,0.3,0.2,0.2,0.2,0.08,0.17,0.02,0.4,0.34,0.46,0.21,0.25,0.49,0.14,0.32,0.48,0.26,0.6,0.21,0.08,0.42,0.4,0.46,0.6,0.14,0.47,0.5,0.04,0.36,0.62,0.13,0.07,0.04,0.04,0.05,0.11,0.11,0.1,0.13,0.24,0.34,0.17,0.047289473,0.163018012,0.03,0.68,0.53,0.72,0.78,0.203909397,0.39560475,0.073577046,0.270161728,0.109401238,0.72412404,1.177040085,0.203991618,0.1473826,0.151404449,0.130919995,0.265298489,0.399480372,0.497769278,0.08,0.01,0.179334965,-0.024461059,0.727692345,0.175409602,0.641456072,0.460448893,0.19
6,0.316646602,0.4,0.01,0.36,0.02,1,0.35,0.64,0.08,0.48,0.45,0.3,0.55,0.36,0.29,0.28,0.28,0.79,0.01,0.17,0.41,0.43,0.2,0.31,0.67,0.78,0.22,0.57,0.29,0.51,0.38,0.2,0.44,0.49,0.39,0.51,0.09,0.62,0.370676897,0.02,0.71,0.49,0.13,0.35,0.26,0.25,0.23,0.34,0.4,0.44,0.39,0.45,0.66,0.67,0.01,0.161128891,0.11,0.58,0.46,0.56,0.48,0.062905324,0.239230371,0.373834253,0.314596148,0.394713734,0.464398351,0.788414807,0.28257034,0.187071094,0.084366113,-0.084631589,-0.065664344,0.509282084,0.134426544,0.1,0.06,0.251727001,-0.147856653,0.352491587,0.061931036,0.812987829,0.193209144,0.03
6,0.01,0.46,0.02,0.15,-0.14320199,0.987832066,0.37,0.81,0.29,0.46,0.18,0.17,0.19,0.33,0.32,0.31,0.37,0.36,0.01,0.21,0.18,0.24,0.45,0.2,0.81,0.57,0.36,0.37,0.49,0.69,0.3,0.09,0.51,0.52,0.47,0.68,0.16,0.48,0.5,0.02,0.74,0.67,0.04,0.280449091,0.19,0.17,0.14,0.38,0.4,0.46,0.41,0.61,0.61,0.65,0.01,-0.036461833,0.15,0.4,0.36,0.56,0.49,0.217132031,-0.011577498,-0.012965937,-0.094274802,0.210839468,0.593682734,0.796267863,0.535609633,0.012526553,0.234966169,-0.011848461,0.229806484,0.682860279,0.819618424,0.18,0.13,0.250265448,0.265989011,0.839531779,0.261147885,0.604433455,0.469005391,0.15
6,0.048324075,0.42,0.38,0.58,0.274163217,1.168535045,0.12,0.37,0.38,0.38,0.59,0.46,0.39,0.15,0.19,0.25,0.15,0.11,0.02,0.58,0.62,0.61,0.24,0.6,0.3,0.28,0.5,0.44,0.34,0.62,0.34,0.21,0.38,0.34,0.48,0.46,0.32,0.55,0.636630061,0.03,0.47,0.5,0.28,0.55,0.05,0.06,0.09,0.12,0.15,0.17,0.17,0.45,0.34,0.89,0.121416999,-0.330611701,0.15,0.8,0.44,0.51,0.75,0.123053527,-0.202187584,-0.077325751,0.391400267,0.211909241,0.436476814,1.027219376,0.418402185,0.212931652,0.287383417,0.633452788,0.094392874,0.619562615,0.746071464,0.07,0.215488341,0.196365823,0.133457528,0.899624373,0.913244837,0.870949403,0.083077083,0.54
6,0.01,0.25,0.01,0.61,0.03,1,0.38,0.57,0.28,0.77,0.56,0.1,0.65,0.42,0.45,0.42,0.34,0.61,0.01,0.1,0.21,0.28,0.48,0.13,0.55,0.21,0.54,0.19,0.6,0.29,0.45,0.06,0.25,0.35,0.08,0.69,0.03,0.54,0.5,0.02,0.86,0.62,0.02,0.08,0.14,0.13,0.12,0.39,0.42,0.45,0.41,0.22,0.35,0.49,0.008274141,0.337725963,0.09,0.9,0.7,0.85,0.84,0.131427663,0.168709549,0.420726735,0.366862077,0.322724685,0.860169105,0.990359258,0.460638684,-0.108090994,0.001051161,0.13733042,-0.006756251,0.556727914,0.402087046,0.36,0.66,0.318936385,-0.002402034,0.51974625,0.25927866,0.493284049,0.362942679,0.02
6,0.01,0.49,0.26,0.59,0.039016047,0.836743245,0.31,0.49,0.35,0.46,0.63,0.27,0.62,0.3,0.29,0.3,0.21,0.18,0.01,0.2,0.38,0.52,0.17,0.52,0.38,0.1,0.52,0.39,0.24,0.48,0.31,0.36,0.47,0.43,0.54,0.79,0.12,0.51,0.5,0.08,0.693205979,0.81,0.24,0.4,0.19,0.2,0.23,0.41,0.42,0.46,0.44,0.43,0.63,0.47,0.02,0.148427941,0.08,0.55,0.62,0.76,0.72,0.031163434,0.241798125,0.225258199,0.030306791,0.209098113,0.602856487,0.640072164,0.173055192,0.240233291,-0.346270603,0.74517688,0.04780586,0.554530157,0.4036325,0.02,0.07,0.198093,-0.008356098,0.483237804,0.639458978,0.54959782,0.256623361,0.1
6,0.04,0.28,0.03,0.55,0.05,1,0.52,0.58,0.26,0.72,0.49,0.22,0.53,0.52,0.52,0.51,0.52,0.59,0.02,0.14,0.28,0.26,0.68,0.25,0.64,0.34,0.73,0.19,0.77,0.26,0.73,0.17,0.29,0.34,0.3,0.33,0.06,0.68,0.352659347,0.03,0.87,0.32,0.1,0.12,0.54,0.51,0.5,0.63,0.73,0.87,0.77,0.33,0.36,0.61,-0.201649094,0.081122998,0.5,0.59,0.63,0.63,0.6,0.655656966,-0.150770131,0.374510402,0.467265946,0.155728954,0.868184421,0.834244571,0.083790179,0.020531017,0.393608962,0.289517326,0.155636582,0.518562671,0.732212548,0.68,0.92,0.430319244,0.122887579,0.604238908,0.96127393,0.166809725,0.229248643,0.31
6,0.04,0.4,1,0.37,0.05,1,0.25,0.61,0.11,0.23,0.44,0.45,0.44,0.25,0.25,0.33,0.29,0.5,0.05,0.44,0.33,0.48,0.28,0.56,0.53,0.21,0.36,0.51,0.31,0.7,0.59,0.81,0.43,0.41,0.49,0.34,0.29,0.66,0.484960302,0.12,0.37,0.38,0.65,0.57,0.12,0.11,0.11,0.3,0.3,0.32,0.33,0.56,0.4,0.33,0.071461423,0.01,0.09,0.67,0.47,0.66,0.58,0.380169469,0.128329162,0.26805692,0.232835872,0.403509625,0.826346512,0.311167956,0.27224528,0.117145901,-0.247269604,0.011818288,0.116868114,0.364372306,0.3162225,0.21,0.9,0.32822752,0.097375196,0.393436148,-0.157630831,0.729371991,0.284218343,0.65
6,0.07,0.53,0.07,0.26,0.09,0.97,0.59,0.78,0.23,0.56,0.32,0.14,0.41,0.57,0.47,0.46,0.45,0.5,0.02,0.08,0.17,0.27,0.38,0.25,0.68,0.36,0.28,0.36,0.45,0.26,0.4,0.1,0.58,0.68,0.36,0.68,0.1,0.49,0.5,0.06,0.8,0.62,0.11,0.15,0.42,0.4,0.37,0.62,0.55,0.57,0.53,0.37,0.67,0.74,0.097635191,0.26456167,0.35,0.47,0.67,0.55,0.53,0.15,0.01,0.07,0.17,0.13,0.42,0.53,0.02,0.04,0,0.04,0.01,0.36,0.14,0.12,0.77,0.03,0.02,0.7,0,0.35,0.16,0.06
7,0.056741135,0.6,0.01,0.31,0.142881767,0.17,0.55,0.78,0.94,0.72,0.36,0.13,0.4,0.5,0.41,0.39,0.09,0.19,0.024158692,0.07,0.16,0.27,0.37,0.05,0.71,0.6,0.29,0.5,0.37,0.23,0.27,0.03,0.66,0.65,0.52,0.84,0.05,0.18,0.5,0.22500131,0.93,0.83,0.011823075,0.203412707,0.35,0.39,0.38,0.41,0.43,0.49,0.46,0.38,0.51,0.26,-0.015689724,-0.116631729,0.09,0.86,0.76,0.68,0.83,0.2085473,0.220720642,0.082594162,0.070896895,0.290127016,0.845465933,0.675614182,0.198471091,-0.056180525,0.419040807,0.408279335,0.15721669,0.474796008,0.393501256,0.03,0.03,0.379482902,0.289060594,0.667966958,0.603482899,0.42577406,-0.040089447,0.02
7,0.02,0.43,0.05,0.51,-0.0186658,0.898862095,0.12,0.39,0.62,0.4,0.61,0.39,0.45,0.19,0.17,0.16,0.18,0.19,0.03,0.55,0.39,0.48,0.2,0.58,0.26,0.19,0.65,0.46,0.33,0.42,0.72,0.12,0.29,0.35,0.24,0.54,0.07,0.64,0.567687087,0.04,0.59,0.51,0.2,0.34,0.05,0.04,0.05,0.1,0.14,0.14,0.14,0.67,0.23,0.44,0.01,-0.105062459,0.02,0.82,0.49,0.57,0.8,0.304231358,0.234426877,0.095577132,0.535788041,0.157103854,1.154402643,0.210531977,0.163205591,0.66338877,0.16370348,0.619363745,0.026938602,0.844391747,0.850560739,0.26,0.03,-0.330868139,-0.036859632,0.806397267,0.220216217,0.626167538,0.21264618,0.06
7,0.18,0.34,0.57,0.26,0.2,1,0.2,0.73,0.22,0.42,0.27,0.21,0.32,0.31,0.28,0.35,0.2,0.32,0.23,0.59,0.19,0.23,0.66,0.33,0.54,0.04,0.69,0.15,0.63,0.47,0.87,0.64,0.27,0.36,0.25,0.34,0.19,0.65,0.460843402,0.25,0.65,0.32,0.17,0.16,0.13,0.14,0.15,0.25,0.28,0.33,0.31,0.77,0.34,0.37,0.09,0.07,0.13,0.47,0.25,0.26,0.45,0.26,0.14,0.4,0.67,0.2,0.74,0.55,0.46,0.04,0,0.35,0.07,0.43,0.28,0.16,0.16,0.23,0.06,0.9,0.5,0.68,0.18,0.82
7,0.01,0.59,0.09,0.42,0.03,1,0.74,0.65,0.2,0.86,0.44,0.08,0.56,0.76,0.81,0.83,0.36,0.38,-0.060464941,0.08,0.21,0.19,0.81,0.17,0.51,0.22,0.59,0.14,0.76,0.17,0.66,0.09,0.41,0.49,0.27,0.65,0.07,0.38,0.5,0.01,0.91,0.6,0.09,0.14,0.68,0.67,0.73,0.7,0.75,0.89,0.74,0.4,0.49,0.44,0.01,-0.186679998,0.31,0.49,0.52,0.45,0.49,0.310020921,0.243006708,0.242258286,0.38138109,0.397600315,0.620992191,0.832905169,0.554310897,0.214981106,0.264335988,0.594527923,-0.057322527,0.401210986,0.51594181,0.32,0.4,0.116306079,-0.162206475,0.313014127,0.449607547,0.762792814,-0.085447005,0.02
7,0.03,0.33,0.01,0.5,0.05,1,0.23,0.37,0.18,0.48,0.54,0.58,0.57,0.27,0.27,0.26,0.13,0.16,0.04,0.42,0.25,0.37,0.19,0.48,0.36,0.66,0.37,0.61,0.31,0.73,0.28,0.19,0.34,0.38,0.32,0.49,0.15,0.57,0.552938622,0.03,0.85,0.48,0.38,0.3,0.11,0.1,0.1,0.21,0.23,0.24,0.2,0.49,0.03,0.11,0.07,0.167891536,0.1,0.48,0.51,0.68,0.63,0.036687607,-0.12891505,0.160993588,0.316286903,0.489794663,0.371305523,0.697886573,0.102071647,0.085411255,0.237974592,0.756651262,0.005045759,0.673015338,0.25133634,0.22,0.02,0.396493512,-0.081683093,0.909957036,0.588806391,0.305939476,-0.100216397,0.14
7,0.01,0.53,0.01,0.45,0.03,1,0.68,0.61,0.28,0.76,0.5,0.12,0.47,0.67,0.68,0.66,0.34,0.55,-0.022146754,0.03,0.09,0.17,0.76,0.21,0.56,0.33,0.76,0.12,0.8,0.15,0.3,-0.017786541,0.55,0.54,0.39,0.92,0.02,0.17,0.5,0.01,0.88,0.9,0.14,0.12,0.45,0.49,0.56,0.48,0.53,0.73,0.6,0.44,0.55,0.53,-0.091431542,-0.028102783,0.13,0.5,0.78,0.63,0.61,0.349026958,0.171121913,0.33373221,0.362611647,0.474078997,0.646576048,0.994258126,0.005241609,0.405177992,0.008448661,0.204691092,0.20425545,0.34006868,0.254442101,0.16,0.14,0.35423061,-0.189811665,0.500295748,0.095304024,0.332313797,0.006847877,0.03
7,0.05,0.41,0.07,0.58,0.06,1,0.59,0.57,0.33,0.68,0.52,0.17,0.4,0.74,0.89,0.9,0.19,0.99,0.02,0.16,0.16,0.15,0.81,0.21,0.46,0.09,0.83,0.03,0.86,0.39,0.65,0.09,0.31,0.41,0.16,0.63,0.29,0.56,0.683976185,0.06,0.74,0.56,0.19,0.02,0.49,0.59,0.76,0.46,0.43,0.52,0.43,0.54,0.51,0.44,0.020227934,0.215953828,1,0.15,0.43,0.54,0.35,0.36,0.02,0.18,0.19,0.31,1,0.69,0.06,0.46,0,0.34,0.03,0.14,0.3,0.28,0.17,0.06,0.03,0.7,1,0.62,0.35,0.4
7,0.01,0.58,0.03,0.17,0.02,1,0.6,0.83,0.4,0.57,0.23,0.13,0.33,0.56,0.43,0.42,0.35,0.5,0.187186741,0.07,0.14,0.22,0.32,0.25,0.78,0.45,0.23,0.35,0.39,0.27,0.38,0.1,0.64,0.62,0.52,0.9,0.07,0.38,0.5,0.04,0.42,0.9,0.25,-0.06935128,0.37,0.35,0.31,0.65,0.67,0.8,0.85,0.63,0.79,0.76,0.073470321,0.177159368,0.18,0.65,0.68,0.48,0.84,0.335897723,0.2915616,0.103525117,0.016921641,-0.009669527,0.83380896,0.441228624,0.350103719,0.549266365,0.084052677,0.174684206,0.033788936,0.514613737,0.054233973,0.12,0.1,0.638864833,0.285411429,0.49715839,0.341539769,0.294838487,-0.195777051,0.05
7,0.02,0.45,0.01,0.38,0.04,1,0.35,0.57,0.21,0.52,0.46,0.33,0.51,0.37,0.29,0.28,0.28,0.24,0.01,0.17,0.21,0.27,0.27,0.33,0.49,0.53,0.38,0.43,0.38,0.59,0.3,0.09,0.45,0.57,0.31,0.57,0.12,0.5,0.5,0.02,0.83,0.51,0.14,0.15,0.18,0.18,0.19,0.34,0.33,0.35,0.34,0.46,0.46,0.29,0.191900637,0.265453682,0.12,0.5,0.39,0.61,0.61,0.367531743,0.141142037,0.248272549,0.199322283,-0.119276541,0.402995046,0.457169688,0.099149793,-0.117880775,0.172266055,0.13539917,0.166504734,0.409263792,-0.328963357,0.19,0.1,-0.342722992,0.038751068,0.504566905,0.052776539,0.494935709,0.165293287,0.12
7,0.178756127,0.52,0.53,0.46,-0.0209854,1.027680212,0.05,0.19,0.27,0.18,0.62,0.93,0.31,0.08,0.08,0.12,0.09,0.25,0.04,1,0.83,0.8,0.16,0.98,0.09,0.15,0.61,0.42,0.35,0.45,0.32,0.47,0.54,0.47,0.65,0.53,0.33,0.43,0.5,0.02,0.62,0.57,0.56,0.37,0.03,0.04,0.05,0.02,0.05,0.05,0.09,0.62,0.56,0.72,0.174582625,-0.223382683,0.31786616,1,0.73,0.87,0.96,0.361050314,0.105906248,0.246508278,0.515244315,0.424544419,0.598178165,0.789335668,0.350683275,0.569501699,0.116274999,-0.160474645,-0.070323769,0.199548904,0.16821216,0.2,0.04,0.323184691,0.08125644,1.028764226,0.102342696,0.870413273,0.023392691,0.61
7,0.03,0.4,1,0.39,0.05,1,0.26,0.49,0.17,0.25,0.5,0.57,0.41,0.27,0.26,0.33,0.32,0.37,0.05,0.47,0.48,0.6,0.28,0.66,0.47,0.28,0.54,0.49,0.31,0.69,0.73,1,0.44,0.71,0.39,0.12,0.4,0.83,0.47511616,0.04,0.77,0.09,0.59,0.89,0.25,0.29,0.32,0.41,0.46,0.51,0.45,0.56,0.66,0.67,0.02,0.01,0.62,0.51,0.65,0.85,0.76,0.332877745,-0.210644503,0.106061577,0.498889978,-0.013911825,0.688250779,0.896509915,0.002068778,-0.212713254,0.337503416,0.34270935,0.175964598,0.61016025,0.176943331,1,1,-0.013356836,-0.067621375,1.024321337,0.823641422,0.509618916,0.170590662,1
7,0.02,0.66,0.02,0.08,0.03,1,0.98,0.85,0.25,0.64,0.12,0.05,0.12,0.92,0.77,0.76,0.49,0.62,0.01,0.08,0.05,0.09,0.72,0.18,0.78,0.24,0.41,0.1,0.77,0.32,0.34,0.04,0.73,0.74,0.55,0.85,0.1,0.18,0.5,0.02,0.84,0.83,0.05,0.06,0.95,1,1,1,0.99,1,0.95,0.57,0.94,0.21,0.316025742,0.339986927,0.42,0.45,0.37,0.63,0.62,0.424196061,-0.004060595,0.537262461,0.216590396,0.397556494,0.644069329,0.877331399,0.103944339,0.254283493,-0.047090039,-0.185877069,0.092122346,0.555969072,-0.124229535,0.21,0.03,0.48897941,-0.249105763,0.33696452,0.591852161,0.556893528,0.067294901,0.15
